event_id,student_id
201,00102457
201,00102708
201,00103646
201,00101759
201,00100618
201,00104623
201,00102939
201,00100406
201,00100342
201,00105036
201,00104885
202,00103338
202,00103710
202,00105232
202,00101402
202,00104038
202,00103251
202,00100704
202,00104506
202,00101181
202,00103550
202,00105211
202,00105226
202,00104211
202,00100236
202,00103481
202,00102823
203,00104255
203,00100672
203,00104038
203,00103133
203,00100021
203,00103284
203,00102800
203,00100236
203,00100785
203,00103550
203,00103646
204,00103338
204,00102543
204,00103284
204,00100704
204,00102908
204,00100840
204,00104230
206,00103480
206,00101220
206,00104758
206,00102709
206,00102607
206,00101769
206,00103340
206,00102036
206,00101110
206,00104780
206,00105209
206,00101511
206,00103168
206,00101299
206,00101122
206,00102728
206,00104331
206,00101304
206,00104871
206,00102931
207,00103480
207,00103922
207,00103299
207,00103801
207,00104780
207,00105209
207,00101304
207,00102495
207,00104263
207,00101110
207,00104871
207,00102607
207,00101769
208,00102728
208,00101304
208,00101511
208,00104263
208,00104503
208,00103776
208,00101110
208,00101814
209,00103480
209,00103047
209,00102384
209,00104503
209,00104033
209,00102607
209,00103299
209,00102447
209,00103340
209,00104726
209,00101110
209,00103993
209,00101814
209,00104780
209,00104263
209,00101122
209,00103801
209,00100666
209,00102931
210,00103480
210,00103047
210,00100489
210,00101220
210,00104503
210,00104033
210,00102709
210,00101769
210,00102931
210,00105125
210,00102036
210,00102495
210,00104571
210,00104753
210,00105209
210,00103902
210,00104673
210,00101122
210,00104331
210,00101933
210,00103760
210,00103340
210,00104229
211,00101122
211,00105209
211,00102384
211,00102084
211,00103213
212,00103480
212,00103047
212,00105220
212,00101756
212,00103942
212,00102135
212,00104033
212,00101093
212,00103299
212,00102447
212,00105125
212,00102495
212,00101079
212,00101814
212,00102964
212,00104780
212,00101294
212,00100642
212,00104673
212,00102728
212,00101933
212,00100666
212,00104871
213,00103480
213,00101885
213,00103299
213,00100489
213,00104780
213,00105209
213,00103340
213,00101079
213,00101933
213,00104758
213,00103648
213,00104299
213,00104033
213,00101700
213,00100360
213,00104623
213,00103213
214,00104299
214,00103258
214,00101304
215,00102581
215,00101173
215,00103021
215,00100480
215,00102594
215,00104931
215,00103176
215,00100923
215,00103532
215,00101984
215,00103375
215,00102102
215,00104054
215,00102003
215,00100446
215,00101216
215,00104799
215,00102893
215,00104149
215,00105014
215,00102609
215,00105226
215,00100658
216,00102581
216,00104507
216,00103021
216,00100480
216,00103176
216,00100923
216,00101984
216,00103532
216,00101036
216,00103375
216,00102405
216,00102832
216,00102102
216,00104054
216,00100446
216,00104067
216,00100774
216,00102273
216,00104799
216,00104149
216,00102154
216,00105014
216,00102609
216,00105005
216,00105226
216,00100789
216,00100658
216,00100768
217,00102003
217,00100640
217,00102281
217,00104067
217,00100789
217,00100658
218,00102581
218,00104507
218,00102814
218,00103021
218,00104931
218,00104249
218,00100923
218,00100841
218,00103375
218,00102533
218,00104678
218,00103247
218,00102832
218,00102102
218,00102003
218,00104054
218,00101448
218,00100446
218,00104067
218,00100774
218,00102893
218,00104149
218,00105014
218,00103316
218,00100797
218,00105044
218,00100658
219,00101173
219,00100640
219,00102281
219,00101719
219,00103176
219,00103021
219,00105014
219,00100774
219,00100312
219,00102220
219,00104149
219,00103000
219,00102405
219,00104623
219,00100789
219,00104449
220,00102802
220,00103648
220,00103021
220,00100492
220,00100480
220,00102220
220,00105143
220,00100841
220,00103797
220,00100858
220,00103247
220,00102893
220,00102154
220,00102609
220,00103316
220,00100640
220,00105005
220,00100716
220,00105207
220,00105044
221,00105072
221,00102802
221,00100480
221,00102709
221,00102079
221,00104931
221,00103176
221,00104449
221,00103247
221,00102102
221,00101448
221,00104072
221,00103469
221,00104849
221,00100635
221,00105005
221,00100797
221,00100716
221,00105207
221,00103644
221,00105044
221,00105226
222,00101173
222,00102281
222,00103021
222,00100492
222,00102220
222,00100491
222,00100860
222,00100923
222,00102279
222,00102859
222,00101055
222,00103797
222,00104926
222,00104449
222,00104678
222,00102102
222,00104077
222,00101216
222,00102154
222,00102128
222,00100768
223,00104507
223,00102814
223,00102281
223,00104453
223,00100137
223,00104249
223,00100923
223,00101517
223,00102859
223,00101036
223,00102405
223,00102989
223,00101448
223,00101511
223,00101913
223,00104067
223,00100446
223,00104799
223,00100703
223,00104849
223,00101426
223,00105014
223,00102128
223,00103366
223,00102939
223,00100640
223,00100716
223,00103386
223,00101783
223,00100658
224,00101984
224,00104067
224,00103469
224,00103000
224,00102220
224,00102850
224,00102594
224,00100892
224,00102197
225,00102128
225,00101030
225,00102089
225,00100923
225,00103654
225,00101783
225,00104067
225,00100774
225,00100040
225,00102850
225,00101426
225,00104149
225,00105002
225,00100312
225,00105025
225,00104623
226,00105072
226,00102802
226,00102508
226,00102220
226,00100890
226,00102079
226,00103176
226,00102130
226,00102511
226,00104249
226,00100923
226,00104342
226,00103000
226,00104925
226,00102989
226,00102832
226,00101511
226,00101417
226,00104086
226,00101821
226,00104799
226,00102893
226,00102351
226,00102939
226,00105005
226,00103316
226,00100640
226,00103817
226,00100716
226,00100912
227,00104832
227,00102351
227,00100797
227,00102508
228,00102102
228,00103817
228,00104086
228,00103334
228,00105250
228,00104931
229,00104067
229,00100923
230,00101308
230,00100228
230,00101697
230,00103660
230,00100905
230,00103469
230,00104855
230,00102405
230,00100184
231,00101269
231,00100228
231,00101308
231,00101697
231,00104919
231,00103660
231,00100905
231,00100446
231,00103469
231,00104822
231,00104410
231,00104855
231,00102405
231,00101041
231,00100184
232,00102158
232,00104822
232,00103593
232,00104410
232,00101041
232,00100184
232,00103657
232,00103383
232,00101308
232,00101697
232,00104919
232,00103660
232,00100063
232,00102405
232,00103213
232,00101269
232,00100228
232,00100905
232,00100446
232,00103469
232,00100807
232,00105151
232,00101937
233,00104394
233,00103593
233,00101041
233,00104410
233,00100184
233,00101308
233,00102837
233,00101697
233,00100534
233,00103660
233,00102251
233,00103977
233,00102481
233,00103213
233,00101269
233,00100228
233,00104552
233,00103469
233,00100807
233,00105151
233,00105052
233,00104855
234,00101867
234,00104822
234,00104394
234,00105169
234,00103593
234,00100374
234,00101041
234,00104410
234,00102837
234,00104919
234,00102251
234,00104616
234,00101076
234,00103977
234,00102405
234,00101269
234,00100228
234,00104552
234,00100216
234,00100807
234,00102600
234,00104340
234,00103826
234,00105052
235,00102158
235,00101146
235,00104394
235,00104822
235,00105169
235,00100374
235,00104410
235,00103657
235,00103383
235,00102648
235,00103258
235,00100534
235,00101697
235,00100814
235,00102251
235,00100063
235,00101343
235,00101076
235,00102497
235,00103977
235,00102481
235,00102405
235,00104144
235,00101269
235,00100228
235,00100896
235,00104780
235,00100446
235,00102892
235,00103968
235,00102154
235,00103826
235,00104097
235,00102402
235,00105052
236,00102158
236,00104936
236,00103826
236,00100665
236,00104394
236,00103593
236,00101343
236,00104466
236,00103977
237,00101566
237,00103258
237,00100228
237,00100534
237,00104780
237,00104552
237,00101929
237,00103390
237,00101116
237,00101146
237,00105169
237,00101343
237,00102600
237,00100374
237,00100734
237,00104882
237,00104340
237,00100202
238,00102158
238,00100665
238,00100157
238,00101116
238,00104079
238,00103952
238,00103657
238,00100532
238,00104944
238,00102837
238,00104919
238,00104616
238,00102497
238,00103977
238,00101962
238,00104144
238,00103213
238,00104132
238,00100228
238,00104780
238,00100216
238,00100734
238,00102473
238,00103826
238,00103554
238,00104882
239,00104944
239,00103390
239,00104653
239,00100446
239,00102251
239,00103375
239,00102086
239,00100796
239,00104855
239,00103977
239,00102405
239,00102154
239,00104091
240,00102158
240,00102648
240,00101269
240,00100228
240,00101179
240,00102086
240,00102946
240,00100510
240,00101343
240,00101962
240,00103116
240,00104132
241,00101292
241,00101041
241,00103855
241,00100228
241,00103213
241,00100670
241,00104079
241,00102600
241,00104144
242,00101566
242,00103079
242,00103394
242,00101315
242,00100534
242,00101999
242,00103660
242,00104197
242,00100878
242,00104132
242,00100896
242,00100228
242,00101624
242,00103469
242,00102892
242,00100807
242,00102473
242,00101937
242,00102402
242,00104855
242,00102219
242,00104091
243,00103925
243,00101292
243,00105195
243,00101704
243,00104780
243,00104525
243,00104919
243,00104653
243,00102481
243,00104394
243,00103844
243,00104616
243,00104888
243,00100374
243,00104863
243,00103375
243,00101962
243,00100184
244,00101315
244,00103848
244,00101312
244,00102738
244,00104079
244,00104134
244,00105052
244,00102405
244,00103116
244,00104410
245,00101179
245,00102892
245,00100501
245,00104822
246,00100847
246,00104615
246,00101459
246,00104983
246,00102003
246,00100714
246,00103850
246,00100108
246,00103783
246,00100389
246,00101422
246,00100764
246,00102081
246,00102517
247,00100847
247,00102003
247,00100714
247,00103054
247,00100764
247,00103851
248,00100847
248,00102715
248,00104983
248,00101175
248,00102003
248,00100764
248,00100758
248,00100714
248,00103054
248,00104605
248,00103850
248,00100389
248,00103783
248,00100108
248,00102081
248,00100658
248,00100088
249,00102715
249,00102081
249,00100033
249,00102269
249,00100758
249,00100658
250,00100758
250,00100113
250,00104914
250,00104605
250,00103850
250,00103947
250,00103783
250,00102270
250,00100033
250,00100764
250,00102081
250,00100658
251,00101408
251,00104983
251,00100178
251,00102290
251,00103783
251,00100764
251,00102081
251,00100714
251,00103850
251,00100108
251,00100088
251,00102003
251,00100767
251,00103054
251,00103947
251,00104980
251,00102270
251,00100033
251,00100758
251,00100658
251,00102517
252,00102270
253,00102003
253,00104983
254,00104492
254,00100527
254,00104688
254,00101985
254,00102483
254,00102558
254,00100691
254,00100792
254,00103332
254,00104354
254,00102994
254,00101299
254,00103781
254,00101449
254,00101858
255,00103762
255,00104353
255,00100527
255,00104747
255,00104354
255,00101264
255,00102558
255,00101449
255,00101858
255,00100272
255,00100499
255,00103866
255,00102805
255,00104688
255,00100117
255,00102483
255,00100792
255,00103332
255,00101422
255,00101299
255,00103781
255,00104492
255,00101985
255,00104212
255,00100691
255,00101725
255,00100497
255,00102994
255,00100051
256,00100527
256,00104747
256,00101264
256,00102840
256,00102558
256,00101858
256,00103657
256,00100272
256,00102448
256,00100672
256,00100619
256,00100499
256,00100318
256,00103866
256,00104688
256,00100117
256,00102483
256,00104134
256,00103332
256,00101299
256,00102114
256,00104623
256,00102455
256,00100497
256,00102994
256,00100051
257,00103866
257,00102455
257,00100083
257,00100672
257,00101656
257,00101725
257,00102994
257,00101265
257,00103781
257,00102114
257,00101858
258,00103762
258,00104520
258,00102558
258,00101858
258,00103587
258,00100619
258,00104342
258,00100499
258,00103866
258,00100117
258,00102483
258,00104077
258,00101422
258,00105080
258,00101580
258,00101985
258,00100691
258,00101433
258,00100497
259,00104353
259,00101265
259,00102840
259,00102558
259,00100272
259,00104068
259,00103866
259,00103200
259,00100117
259,00103637
259,00102483
259,00103281
259,00102114
259,00104492
259,00100507
259,00101985
259,00105120
259,00101433
259,00100051
260,00102805
260,00104182
260,00101580
260,00101985
260,00100672
260,00100974
260,00102911
260,00101656
260,00101258
260,00104068
260,00104275
260,00100792
260,00102994
260,00104354
260,00104520
260,00103944
260,00101264
260,00102558
261,00103762
261,00100527
261,00104747
261,00103816
261,00104520
261,00101449
261,00102448
261,00101858
261,00100272
261,00104953
261,00100111
261,00104068
261,00104275
261,00103212
261,00100499
261,00104431
261,00101459
261,00103200
261,00103637
261,00100064
261,00102003
261,00100792
261,00103332
261,00101299
261,00105080
261,00100507
261,00101244
261,00100497
261,00101663
261,00104810
261,00101718
261,00100051
262,00104353
262,00104618
262,00103497
262,00104552
262,00100792
262,00103944
262,00101264
262,00102113
262,00102114
262,00100051
262,00104953
263,00101756
263,00104747
263,00101449
263,00102558
263,00103595
263,00104508
263,00103090
263,00100499
263,00100318
263,00103866
263,00103714
263,00100792
263,00105080
263,00104623
263,00103497
263,00104492
263,00101244
263,00104810
263,00104405
264,00104353
264,00103497
264,00103587
264,00101697
264,00100672
264,00102860
264,00101718
264,00102858
265,00102448
265,00100083
265,00102128
265,00102237
265,00101656
265,00104077
265,00100497
265,00102994
265,00101438
265,00100789
265,00102558
265,00102858
266,00102128
266,00103637
266,00100111
266,00101046
266,00103375
267,00102704
267,00104923
267,00102449
267,00105033
267,00103470
267,00103401
267,00102708
267,00101207
267,00101313
267,00102202
267,00101254
267,00102835
267,00102893
267,00100773
267,00104505
267,00102304
267,00102896
267,00102834
267,00103875
267,00101923
267,00104752
267,00105126
267,00103773
268,00102704
268,00103430
268,00103139
268,00102753
268,00102449
268,00105033
268,00104368
268,00102487
268,00103470
268,00100229
268,00103401
268,00102708
268,00101313
268,00104780
268,00102202
268,00101254
268,00104472
268,00102741
268,00102835
268,00104594
268,00102893
268,00104505
268,00100773
268,00102304
268,00102030
268,00102834
268,00103875
268,00104752
268,00101923
268,00105126
268,00101549
268,00101111
268,00103773
269,00102048
269,00104923
269,00103882
269,00104194
269,00103139
269,00102753
269,00102449
269,00103560
269,00105033
269,00102487
269,00100296
269,00103401
269,00104780
269,00104472
269,00102835
269,00101410
269,00104505
269,00100773
269,00102893
269,00105249
269,00100573
269,00102304
269,00105056
269,00104752
269,00100119
269,00103773
270,00103430
270,00103139
270,00104194
270,00104191
270,00102753
270,00102449
270,00105033
270,00103318
270,00102487
270,00100296
270,00104205
270,00100565
270,00103423
270,00100043
270,00101410
270,00102893
270,00101911
270,00102834
270,00105214
270,00101121
270,00105126
270,00101549
270,00101111
271,00105069
271,00101754
271,00103430
271,00104169
271,00102753
271,00104261
271,00103560
271,00101351
271,00102447
271,00100296
271,00104366
271,00103423
271,00104633
271,00100573
271,00102304
271,00102896
271,00102834
271,00105056
271,00101923
271,00105126
271,00103773
272,00100001
272,00103882
272,00103430
272,00103139
272,00105250
272,00100813
272,00102449
272,00103557
272,00101797
272,00105000
272,00101254
272,00102029
272,00104472
272,00101410
272,00104594
272,00100773
272,00100776
272,00101911
272,00101121
272,00100119
273,00102684
273,00100296
273,00103139
273,00104752
273,00103785
273,00101651
273,00105126
273,00100565
273,00101549
273,00100813
273,00100777
274,00104191
274,00102960
274,00104368
274,00101913
274,00100001
274,00101021
274,00104594
274,00103086
274,00103401
274,00102148
274,00100813
274,00104261
274,00101313
275,00105250
275,00100813
275,00102079
275,00100013
275,00101858
275,00105033
275,00103318
275,00104205
275,00100565
275,00102708
275,00102029
275,00104472
275,00102741
275,00103974
275,00105014
275,00102304
275,00101911
275,00103921
275,00103773
276,00102089
276,00104330
276,00102048
276,00101453
276,00104923
276,00103882
276,00104248
276,00105250
276,00102487
276,00101421
276,00102626
276,00100777
276,00103423
276,00102029
276,00100043
276,00100573
276,00105014
276,00101871
276,00102030
276,00102128
276,00101923
276,00100119
277,00102213
277,00104330
277,00101754
277,00104194
277,00103139
277,00100671
277,00104191
277,00101858
277,00104941
277,00103318
277,00103470
277,00101421
277,00100777
277,00101207
277,00104134
277,00104632
277,00104164
277,00102573
277,00100103
277,00101021
279,00102048
279,00105069
279,00103139
279,00100169
279,00104248
279,00101325
279,00102487
279,00100296
279,00103748
279,00101421
279,00101832
279,00103624
279,00100565
279,00105000
279,00101260
279,00102029
279,00102741
279,00104594
279,00105249
279,00103626
279,00102960
279,00103921
279,00105056
279,00103875
279,00101679
279,00103014
279,00104588
280,00100479
280,00102704
280,00104696
280,00100671
280,00103560
280,00104368
280,00100296
280,00101832
280,00100281
280,00104366
280,00103138
280,00100565
280,00100402
280,00100777
280,00100162
280,00102713
280,00104780
280,00103654
280,00104472
280,00102741
280,00100683
280,00103626
280,00102569
280,00102896
280,00102834
280,00101021
280,00100826
280,00100119
281,00100479
281,00103913
281,00102148
281,00100813
281,00104261
281,00101858
281,00104205
281,00103401
281,00103797
281,00103244
281,00102713
281,00100773
281,00104715
281,00100396
281,00100075
281,00102304
281,00102736
281,00101923
281,00105126
282,00102213
282,00103292
282,00105005
282,00103470
282,00101679
282,00101662
282,00103947
282,00104134
282,00101121
282,00100671
282,00105250
282,00104191
282,00103584
282,00103560
282,00101225
283,00104209
283,00104368
283,00101754
283,00100103
283,00103875
283,00104472
283,00104653
283,00100316
283,00104505
283,00100396
283,00100028
283,00101858
284,00104774
284,00105056
284,00100043
284,00101662
284,00100805
284,00101869
284,00103584
284,00102753
285,00104599
285,00102332
285,00105244
285,00104299
285,00101265
285,00104931
285,00100841
285,00105051
285,00102202
285,00100041
285,00101333
285,00104134
285,00104702
285,00103275
285,00105026
285,00104392
285,00104653
285,00101539
285,00102356
285,00104837
285,00101380
286,00101209
286,00101122
286,00104392
286,00102202
286,00100041
286,00102332
286,00105244
286,00104702
286,00101265
286,00102600
286,00103275
286,00103154
287,00105244
287,00104299
287,00103795
287,00104931
287,00103154
287,00100532
287,00102804
287,00105247
287,00100841
287,00103658
287,00100654
287,00101215
287,00102202
287,00100041
287,00101333
287,00104134
287,00103275
287,00104131
287,00103478
287,00101209
287,00101122
287,00102580
287,00104392
287,00104653
287,00101539
287,00101213
287,00102356
287,00104837
287,00101380
287,00100658
288,00101122
288,00104392
288,00104653
288,00102240
288,00104299
288,00101213
288,00101972
288,00103809
288,00104530
288,00105051
288,00104837
288,00102600
288,00104630
288,00103208
288,00105026
289,00104599
289,00103006
289,00103795
289,00104630
289,00101265
289,00104362
289,00102804
289,00100841
289,00103298
289,00100654
289,00104702
289,00103275
289,00102155
289,00104450
289,00104131
289,00102580
289,00104653
289,00104440
289,00103054
289,00102356
289,00101046
290,00104599
290,00103006
290,00100521
290,00104931
290,00103154
290,00104362
290,00103451
290,00104342
290,00102623
290,00100041
290,00101333
290,00102108
290,00104702
290,00105026
290,00100167
290,00104450
290,00104131
290,00104653
290,00101972
290,00100866
290,00100912
291,00102636
291,00102752
291,00104653
291,00103439
291,00101539
291,00100841
291,00104702
291,00100649
291,00103658
291,00101525
291,00103315
291,00102600
291,00104450
291,00104931
291,00100167
291,00100658
292,00102332
292,00102603
292,00101265
292,00101380
292,00100221
292,00104342
292,00100654
292,00102202
292,00104020
292,00101801
292,00102108
292,00103809
292,00104134
292,00104702
292,00104359
292,00102600
292,00103208
292,00105026
292,00102750
292,00103315
292,00104419
292,00100279
292,00104653
292,00102196
292,00101761
292,00101046
293,00100124
293,00102603
293,00100532
293,00103878
293,00103439
293,00104114
293,00105051
293,00101215
293,00102108
293,00104530
293,00104359
293,00100312
293,00101409
293,00101122
293,00103010
293,00103054
293,00102138
293,00101213
293,00103852
293,00100866
294,00105234
294,00100176
294,00103910
294,00102332
294,00105244
294,00104821
294,00102245
294,00104630
294,00102183
294,00104362
294,00103941
294,00105247
294,00101025
294,00103451
294,00103658
294,00100654
294,00101215
294,00101511
294,00101333
294,00102108
294,00100950
294,00104359
294,00104945
294,00102600
294,00103275
294,00104881
294,00105026
294,00100167
294,00104450
294,00104131
294,00101629
294,00102580
294,00104653
294,00104440
294,00102946
294,00103054
294,00102138
294,00103315
294,00103767
295,00102580
295,00104419
295,00100908
295,00102206
295,00102804
295,00103570
295,00103203
295,00102603
295,00103451
295,00104702
295,00101761
295,00101525
295,00102600
295,00104908
295,00104881
295,00102750
295,00104362
296,00100901
296,00102636
296,00102965
296,00104299
296,00104313
296,00104931
296,00104750
296,00100714
296,00102240
296,00104134
296,00103208
296,00102750
296,00105026
296,00100167
296,00102569
296,00104966
296,00104440
296,00103852
296,00100866
296,00103203
297,00103878
297,00101167
297,00102155
297,00105247
297,00101901
297,00100521
297,00104286
297,00102281
297,00102356
297,00102321
297,00105051
297,00104630
297,00104931
297,00104362
298,00105034
298,00105234
298,00100176
298,00100279
298,00101012
298,00104440
298,00100936
298,00103809
298,00102603
298,00102920
298,00101380
299,00100908
299,00103570
299,00102946
299,00104530
299,00104342
299,00104630
299,00101717
299,00100167
299,00101449
300,00102582
300,00104599
300,00103878
300,00100041
300,00100267
300,00102183
300,00101409
301,00100532
302,00100532
302,00102281
302,00102321
302,00101036
302,00104401
303,00102363
303,00102832
303,00105183
303,00100447
303,00102838
303,00103947
303,00104896
303,00105228
303,00100366
303,00100006
303,00100102
303,00103171
303,00100602
303,00103952
304,00103708
304,00102832
304,00105183
304,00101985
304,00104224
304,00102147
304,00100602
304,00102838
304,00103947
304,00100366
304,00105228
304,00102784
304,00100006
304,00100102
304,00103904
304,00104163
304,00103171
304,00103952
305,00102363
305,00104305
305,00103194
305,00100006
305,00100102
305,00103966
305,00102843
305,00105035
305,00102147
305,00102838
305,00105183
305,00100387
305,00103171
305,00103708
305,00100168
305,00102832
305,00100447
305,00100403
305,00104163
305,00100602
305,00101985
305,00102179
305,00103947
305,00100366
305,00104896
305,00100481
305,00103904
306,00100433
306,00102734
306,00102363
306,00103708
306,00102447
306,00104224
306,00100447
306,00103461
306,00103194
306,00104194
306,00105228
306,00102784
306,00100366
306,00100006
306,00103966
306,00103904
306,00101859
307,00104122
307,00103548
307,00104194
307,00105228
307,00104896
307,00103947
307,00100366
307,00100963
307,00100006
307,00105183
307,00104163
307,00104340
307,00102600
308,00102734
308,00100433
308,00101816
308,00100168
308,00104305
308,00104525
308,00104302
308,00101098
308,00100963
308,00100006
308,00103966
308,00103171
308,00102277
309,00103497
309,00101816
309,00104823
309,00100447
309,00104896
309,00103904
309,00102343
309,00103952
310,00100433
310,00100597
310,00102832
310,00101229
310,00100559
310,00104224
310,00102179
310,00103194
310,00100006
310,00104978
310,00103952
311,00100597
311,00103194
311,00105228
311,00102784
311,00101086
311,00100102
311,00103503
311,00101807
311,00105183
311,00102343
311,00102734
311,00101594
311,00100168
311,00104224
311,00100447
311,00102750
311,00105122
311,00104340
311,00104525
311,00103497
311,00104350
311,00102179
311,00102870
311,00101307
311,00100028
312,00101594
312,00104305
312,00102832
312,00104975
312,00100318
313,00100433
313,00102819
313,00101985
313,00103194
314,00100403
314,00102750
314,00100168
314,00100006
315,00101748
315,00100373
315,00103012
315,00101194
315,00103318
315,00104331
315,00105021
315,00101237
315,00103269
315,00105062
315,00105127
315,00100349
315,00100270
315,00103955
315,00103449
316,00101748
316,00100373
316,00101194
316,00104331
316,00101237
316,00103269
316,00101662
316,00102878
316,00101290
316,00105146
317,00101194
317,00102878
317,00100026
317,00101237
317,00101662
317,00103250
317,00100270
317,00101829
317,00100373
317,00103012
317,00103318
317,00102129
317,00105127
317,00101986
317,00102805
317,00103269
317,00100510
317,00100418
317,00103955
317,00101748
317,00104331
317,00105062
317,00100349
317,00101825
317,00101520
318,00101194
318,00101597
318,00100026
318,00105021
318,00100270
318,00101460
318,00103012
318,00102129
318,00101692
318,00101986
318,00103449
318,00100266
318,00102805
318,00101569
318,00100510
318,00100316
318,00100418
318,00100294
318,00101290
318,00103955
318,00101748
318,00101542
318,00102601
318,00105062
318,00101825
318,00102216
318,00105146
319,00104994
319,00100026
319,00101237
319,00103250
319,00102006
319,00104841
319,00101460
319,00103952
319,00103012
319,00100399
319,00102129
319,00103269
319,00101825
319,00100294
319,00101290
319,00101578
319,00100349
319,00101365
319,00102878
320,00101748
320,00100532
320,00103592
320,00103318
320,00104331
320,00100399
320,00101237
320,00102601
320,00100510
320,00100316
320,00104716
320,00103349
320,00103955
320,00100232
321,00101237
321,00102510
321,00100270
321,00103349
321,00104841
321,00101829
321,00100827
321,00104007
321,00103449
321,00105213
321,00103952
322,00104994
322,00101767
322,00103250
322,00102245
322,00100373
322,00101949
322,00102129
322,00103449
322,00105213
322,00103269
322,00100510
322,00102114
322,00104007
322,00104097
322,00104331
322,00101373
322,00101578
322,00102878
322,00101017
323,00101597
323,00100527
323,00101373
323,00101417
323,00101806
323,00103983
323,00100418
323,00102006
323,00103477
323,00100270
323,00101692
323,00101520
323,00104841
323,00101694
323,00103952
324,00100026
324,00101555
324,00101767
324,00100246
324,00103250
324,00102006
324,00104841
324,00100827
324,00102510
324,00101829
324,00103592
324,00103270
324,00103952
324,00105156
324,00100373
324,00100137
324,00103477
324,00104704
324,00100025
324,00102303
324,00100418
324,00101290
324,00103955
324,00101748
324,00104097
324,00103817
324,00102138
324,00105062
324,00104707
324,00103203
324,00101694
325,00102878
325,00102845
325,00101806
325,00104822
325,00103983
325,00102006
325,00102245
325,00103270
325,00103952
325,00100532
325,00100399
325,00100459
325,00102021
325,00102418
325,00103477
325,00104432
325,00104890
325,00101417
325,00100446
325,00100510
325,00102303
325,00101946
325,00101290
325,00104007
325,00103972
325,00102526
325,00102580
325,00101542
325,00103817
325,00102106
325,00100349
325,00101365
325,00100385
325,00103349
325,00105198
325,00101017
325,00105146
325,00101694
326,00101219
326,00101111
326,00103250
326,00101460
326,00100137
327,00104054
327,00105127
327,00101946
328,00100025
328,00105213
329,00101460
329,00102172
329,00100385
329,00101946
330,00102601
331,00102744
331,00100952
331,00104094
331,00104334
331,00101651
331,00100198
332,00101873
332,00102744
332,00100952
332,00104094
332,00104334
332,00101620
332,00101659
332,00102238
332,00103517
332,00101651
332,00103451
332,00102245
332,00100198
333,00102744
333,00100952
333,00104513
333,00104094
333,00101620
333,00104689
334,00101873
334,00100952
334,00103205
334,00104236
334,00101620
334,00101659
334,00104633
334,00103451
334,00101651
334,00102245
334,00103193
334,00100198
334,00104499
335,00100952
335,00102238
335,00104493
335,00101651
335,00102245
335,00101620
335,00101659
335,00103451
335,00104499
335,00104094
335,00103140
335,00104633
335,00100057
335,00101475
335,00101937
335,00103517
335,00101097
335,00100198
335,00101813
335,00102103
336,00101475
336,00104489
336,00100952
336,00104513
336,00103205
336,00101937
336,00104633
336,00101813
336,00100411
336,00105093
336,00104144
336,00104499
336,00100304
337,00104334
337,00101659
337,00104633
337,00101333
337,00101923
337,00103451
337,00101438
337,00104144
338,00101292
338,00104094
338,00103140
338,00101659
338,00103451
338,00103083
338,00100057
339,00103517
339,00101923
339,00103451
339,00100686
340,00104290
340,00102498
340,00101193
340,00104946
340,00101075
340,00103908
340,00102911
340,00104638
340,00101619
340,00103322
340,00101120
340,00104275
340,00103053
340,00104799
340,00101046
340,00101111
340,00104545
341,00101010
341,00103067
341,00102911
341,00101619
341,00104290
341,00102498
341,00104946
341,00103322
341,00101120
341,00103439
341,00101111
341,00104275
341,00104545
341,00103908
341,00103390
341,00104077
341,00104799
341,00101405
341,00100972
341,00104638
341,00101046
341,00101017
341,00103435
342,00101763
342,00103067
342,00103390
342,00103322
342,00104507
342,00103439
342,00104289
342,00101405
342,00101046
342,00105143
342,00103435
343,00101763
343,00101010
343,00103067
343,00104507
343,00101619
343,00100914
343,00103058
343,00103322
343,00101120
343,00104289
343,00103439
343,00102495
343,00104592
343,00103865
343,00104545
343,00103908
343,00104077
343,00101782
343,00103730
343,00102402
343,00104638
343,00103053
343,00100219
343,00101046
343,00104612
343,00103435
344,00104290
344,00101763
344,00103294
344,00101745
344,00104638
344,00101120
344,00100753
344,00104275
344,00100219
344,00100856
344,00103983
344,00101405
344,00101046
344,00100242
344,00104612
344,00103730
345,00101745
345,00102911
345,00104507
345,00104292
345,00100914
345,00100856
345,00100887
345,00105143
345,00102718
345,00100242
345,00102498
345,00102648
345,00103058
345,00104946
345,00102495
345,00101120
345,00103439
345,00104289
345,00103322
345,00104275
345,00104592
345,00104343
345,00102136
345,00101466
345,00102926
345,00104799
345,00102735
345,00103653
345,00101911
345,00103378
345,00100753
345,00100219
345,00101017
345,00100815
346,00101193
346,00101292
346,00101046
346,00102911
346,00103322
346,00104596
346,00101782
346,00104592
346,00100630
346,00102718
346,00103746
346,00103730
347,00103294
347,00101695
347,00103067
347,00104507
347,00101085
347,00100887
347,00105143
347,00100449
347,00104290
347,00102308
347,00102902
347,00103665
347,00103322
347,00103391
347,00101075
347,00103242
347,00104348
347,00103390
347,00103908
347,00104077
347,00101782
347,00102735
347,00103746
347,00103730
347,00103180
347,00100754
347,00103378
347,00102402
347,00100753
347,00102270
347,00101111
347,00100815
347,00104612
347,00104322
348,00101745
348,00103730
348,00103390
348,00104507
348,00104459
348,00103391
348,00102111
348,00103983
348,00100678
348,00100242
348,00104612
348,00100449
349,00101695
349,00101619
349,00100914
349,00105084
349,00102718
349,00105143
